"source","sourceScope","sourceId","productId","productName","rating","author","authorMeta","authorUrl","date","title","message","verified","location","replyAuthor","replyDate","replyMessage","relevance","sourceUrl"
"stamped","exact_product","86069584","235","Women's Medium Chemo Basket","5","Susan B.","","","08/30/2022","I loved mine, so I sent one to a friend!","The box was amazing and had so many useful and needed items in it. I’m still using the skin care products. The only thing I didn’t use was the toboggan because I live in AZ, and I decided to liven up my chemo treatments by wearing a clown wig! I will be sending anyone close to me who has to deal with cancer/radiation one of these!","true","US","Rock the Treatment","08/31/2022","Susan, We are so thrilled to hear that you loved the items in your ROCK the TREATMENT gift and are humbled that you thought highly enough of it to end it to a loved one. We hope you do not have a need to send anymore for a LOOOOONG time!! And totally LOVE the clown wig idea. You ROCK!!","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","77469296","235","Women's Medium Chemo Basket","5","Katherine G.","","","07/09/2022","Loved it","Awesome! The package arrived so quickly.","true","US","Rock the Treatment","07/15/2022","Thank you!! &lt;3","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","76752523","235","Women's Medium Chemo Basket","5","Stacy S.","","","06/24/2022","Above & Beyond","The personal follow-up email mentioning our loved one specifically was icing on the cake. Quick shipping too! Thank You","true","US","Rock the Treatment","06/28/2022","Stacy, thank you so much!! We appreciate you taking the time to share your lovely feedback. Blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","72572297","235","Women's Medium Chemo Basket","5","joshua k.","","","05/24/2022","Uplifting Gift","So thankful to have found this gift box. Great presentation and quality.","true","US","Rock the Treatment","06/02/2022","Thank you!! We appreciate you sharing your feedback! Blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","71713822","235","Women's Medium Chemo Basket","5","Kent B.","","","05/16/2022","Great basket","Sent to my auntie who's undergoing chemo. She said ""It's a great basket because it really hits all the stuff folks on chemo go through, nausea, boredom, cold, all of it!""","true","US","Rock the Treatment","05/17/2022","Kent, We are so happy that your Aunt LOVED your gift. We hope it brings her many smiles and much comfort. Blessings to your Aunt and entire family!","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","69516421","235","Women's Medium Chemo Basket","5","Amanda H.","","","04/15/2022","Awesome idea","My friend loved it, was just what she needed to get through her journey","true","US","Rock the Treatment","04/17/2022","Amanda,. We are so happy to hear! Thank you for taking the time to share your thoughts. Many blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","66437742","235","Women's Medium Chemo Basket","5","Mary P.","","","03/17/2022","Womens medium chemo basket","Easy to order. Very happy with product. Excellent company to deal with. Nice to have something useful as opposed to random deco or stuff lying around. Very practical useful gift.","true","US","Rock the Treatment","03/24/2022","Mary, Thank you so much for your very sweet feedback. We deeply appreciate you taking the time to share. Blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","64983242","235","Women's Medium Chemo Basket","5","Caroline C.","","","02/17/2022","Amazing service","Amazingly personal service. Our friend was so happy with her basket. We know it was made with love. Keep it up!","true","US","Rock the Treatment","02/22/2022","Caroline....Thank you!! We try our very best and deeply appreciate you noticing and sharing your feedback. Blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","64597898","235","Women's Medium Chemo Basket","5","Anna F.","","","02/12/2022","Perfect","Not only did I receive a personal note sending good thoughts to my sister in law, but everything in the basket was perfect for what she needs during chemo. I really appreciate the care that went into her basket. Thank you!","true","US","Rock the Treatment","02/15/2022","Anna, we are so happy to hear that your sister in law thought your gift was perfect!! We hope it brought her some smiles and comfort. Thank you for taking the time to share your feedback. Blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","62924094","235","Women's Medium Chemo Basket","5","Julie G.","","","01/24/2022","Well thought-out gift box","Wonderfully thought out assortment of items to bring comfort to someone in treatment. Prompt shipping and caring communication.","true","US","Rock the Treatment","01/25/2022","Julie, thank you so much for the compliments and kind words. We appreciate you taking the time to share. Blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","62117851","235","Women's Medium Chemo Basket","5","Fizzah R.","","","01/10/2022","Amazing service","I bought this for a dear friend who was unexpectedly diagnosed. I wanted something that she would actually use and would help her through the process. Not only does it have a ton of items she will use, it is beautifully presented and the customer service is wonderful. Highly recommend.","true","US","Rock the Treatment","01/10/2022","Fizzah, thank you very much for the kind words. We are so sorry to hear of your friends diagnosis, but are glad to be here to help you support her in a positive and helpful way. We appreciate you taking the time to share your feedback. Stay safe.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
"stamped","exact_product","62091504","235","Women's Medium Chemo Basket","5","Lynn B.","","","01/10/2022","OUTSTANDING COMPANY!","Just the company name, Rock the Treatment, is upbeat, instead of sappy and sentimental. It was wonderful to send a cleverly presented gift of USEFUL products to my friend just beginning chemo. She LOVED it. It symbolized caring and compassion without being sad. Sad is the last thing she needs. I did not ask for, nor did I expect my order to be prepared and shipped over a weekend; but it was. It was waiting for my friend when she returned home from her first treatment. You cannot go wrong purchasing from Rock the Treatment!","true","US","Rock the Treatment","01/10/2022","Lynn, thank you SO MUCH for your lovely review. You captured the essence of exactly what we set out to do and it warms our heart to know that you GOT IT! Thank you for taking the time to share. Wishing you and your friend many blessings.","exact_product","https://www.rockthetreatment.com/womens-medium-chemo-basket/"
